价格,面积,编号,户型,楼层,位置1,位置2,小区,地铁
1840,10,27568-C,4室1卫,6/6层,丰台区,火箭万源,清乐园,地铁：距8号线南段火箭万源站1250米
1790,9,27386-B,3室1卫,3/18层,朝阳区,东坝中街,金泽家园B区,地铁：距6号线褡裢坡站3700米
2840,22,78667-C,3室1卫,1/17层,通州区,九棵树,蓝山国际公寓,地铁：距八通线九棵树站500米
1760,10,116933-A,3室1卫,13/24层,通州区,临河里,华业东方玫瑰,地铁：距八通线临河里站650米
2070,9,75317-B,4室1卫,18/20层,石景山区,古城,古城现代嘉园,地铁：距1号线古城站1250米
2760,20,135585-B,3室1卫,1/6层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米
2350,11,25978-B,4室1卫,4/6层,昌平区,回龙观东大街,龙锦苑东二区,地铁：距8号线回龙观东大街站650米
1840,9,61759-B,3室1卫,18/21层,通州区,土桥,方恒东景,地铁：距八通线土桥站250米
2070,8,68886-C,3室1卫,3/6层,昌平区,回龙观东大街,霍营小区,地铁：距8号线回龙观东大街站850米
2730,12,3882-D,4室1卫,3/28层,朝阳区,劲松,农光东里,地铁：距10号线劲松站700米
2400,15,6861-B,3室1卫,10/10层,朝阳区,孙河,康营小区29区,地铁：距15号线孙河站1600米
3270,16,3689-A,3室1卫,31/31层,朝阳区,青年路,国美第一城东区,地铁：距6号线青年路站1050米
2380,16,4348-B,3室1卫,4/6层,朝阳区,孙河,康营小区,地铁：距15号线孙河站1000米
2020,11,9163-A,4室1卫,8/9层,通州区,果园,世纪星城,地铁：距八通线果园站950米
2600,9,29204-B,2室1卫,3/6层,丰台区,北京南站,玉林东里三区,"地铁：距4号线大兴线,14号线东段北京南站站1400米"
2160,22,44228-A,2室1卫,1/6层,大兴区,清源路,富强东里,地铁：距4号线大兴线清源路站850米
2100,7,119145-B,3室1卫,4/22层,朝阳区,双桥,金隅康惠园,地铁：距八通线双桥站600米
2330,10,36271-B,3室1卫,21/21层,朝阳区,小红门,鸿博家园二期C区,地铁：距亦庄线小红门站550米
3220,14,133624-C,3室1卫,18/20层,朝阳区,立水桥南,北苑家园望春园,地铁：距5号线立水桥南站600米
4040,12,116578-B,4室1卫,15/24层,海淀区,知春里,都市网景,地铁：距10号线知春里站700米
3370,11,156440-C,4室2卫,15/18层,东城区,广渠门内,东方财富,地铁：距7号线广渠门内站200米
2390,10,31013-B,3室1卫,2/28层,朝阳区,小红门,鸿博家园一期A区,地铁：距亦庄线小红门站900米
2750,8,78974-C,3室1卫,22/28层,海淀区,西二旗,回龙观新村西区,"地铁：距13号线,昌平线西二旗站1050米"
2060,9,122076-B,4室1卫,4/11层,朝阳区,管庄,远洋一方润园2号院,地铁：距八通线管庄站950米
5690,27,131622-B,3室1卫,5/22层,朝阳区,大望路,盛世嘉园,"地铁：距1号线,14号线东段大望路站500米"
2590,10,1030-B,3室1卫,12/24层,丰台区,石榴庄,彩虹城四区,地铁：距10号线石榴庄站700米
3340,13,6710-B,4室1卫,15/16层,朝阳区,立水桥,世华泊郡,"地铁：距13号线,5号线立水桥站1050米"
1900,9,125446-C,3室1卫,10/16层,昌平区,沙河,兆丰家园,地铁：距昌平线沙河站600米
1990,7,53754-A,3室1卫,3/6层,丰台区,海户屯,西罗园南里,地铁：距8号线南段海户屯站650米
3040,13,134494-C,3室1卫,10/31层,朝阳区,传媒大学,珠江绿洲家园,地铁：距八通线传媒大学站550米
2430,11,35668-B,3室1卫,13/15层,海淀区,永丰,友谊嘉园三期,地铁：距16号线永丰站2150米
2660,8,64667-B,4室1卫,1/21层,海淀区,西二旗,回龙观新村西区,"地铁：距13号线,昌平线西二旗站1050米"
2500,13,10128-C,4室1卫,9/28层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米
2200,13,18056-C,3室1卫,1/11层,朝阳区,孙河,康营小区5区,地铁：距15号线孙河站950米
2570,20,52340-A,3室1卫,7/14层,通州区,通州北关,财富东方,地铁：距6号线通州北关站800米
2130,8,123499-C,3室1卫,9/28层,朝阳区,垡头,垡头翠城馨园北区,地铁：距7号线垡头站650米
2640,17,147699-B,2室1卫,3/4层,朝阳区,垡头,垡头西里,地铁：距7号线欢乐谷景区站1150米
2480,10,19499-A,2室1卫,3/16层,丰台区,新宫,公园懿府,"地铁：距4号线大兴线,19号线新宫站2400米"
,,,,,,,,
1970,12,23793-D,4室1卫,21/21层,通州区,通州北关,富力惠兰美居,地铁：距6号线通州北关站3100米
3700,17,68014-A,3室1卫,1/6层,海淀区,车道沟,车道沟南里,地铁：距10号线车道沟站800米
2570,14,2050-A,4室1卫,16/18层,昌平区,回龙观东大街,紫金新干线四期,地铁：距8号线回龙观东大街站1400米
1740,10,23002-B,3室1卫,4/5层,大兴区,天宫院,天堂河,地铁：距4号线大兴线天宫院站650米
2920,17,45422-B,2室1卫,6/6层,石景山区,杨庄,苹果园小区一区,"地铁：距1号线,6号线苹果园站1300米"
2300,11,153535-B,2室1卫,1/18层,大兴区,枣园,兴盛街187号院,地铁：距4号线大兴线枣园站1250米
2400,12,27156-D,5室1卫,2/6层,昌平区,龙泽,北京人家,地铁：距13号线龙泽站1500米
1890,13,141875-B,4室1卫,13/14层,房山区,长阳,长阳国际城,地铁：距房山线长阳站800米
2080,12,25753-B,3室1卫,15/16层,昌平区,沙河,兆丰家园,地铁：距昌平线沙河站600米
3280,7,145340-C,3室1卫,9/25层,朝阳区,太阳宫,木星园,"地铁：距10号线,17号线太阳宫站150米"
1880,14,26322-B,4室1卫,17/20层,丰台区,张郭庄,红山郡,地铁：距14号线西段张郭庄站1750米
2440,8,146248-B,3室1卫,5/6层,朝阳区,北工大西门,双龙南里,地铁：距14号线东段北工大西门站450米
2130,12,151300-B,3室1卫,12/28层,通州区,土桥,华远铭悦,地铁：距八通线土桥站950米
2370,11,9378-A,4室1卫,18/28层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米
2880,16,155533-B,3室1卫,3/6层,昌平区,龙泽,北郊农场宿舍,地铁：距13号线龙泽站900米
2180,12,34689-D,4室1卫,4/6层,朝阳区,孙河,康营小区C区,地铁：距15号线孙河站1350米
2290,12,7910-C,3室1卫,5/11层,朝阳区,孙河,康营小区29区,地铁：距15号线孙河站1600米
2400,13,6089-B,4室1卫,6/6层,昌平区,育知路,云趣园三区,地铁：距8号线育知路站850米
3060,10,150742-B,2室1卫,4/5层,东城区,广渠门外,双花园西里,"地铁：距7号线,17号线广渠门外站400米"
2140,11,883-A,4室1卫,2/16层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米
3210,14,149799-A,2室1卫,4/6层,朝阳区,马泉营,马南里,地铁：距15号线马泉营站1350米
2430,11,41770-A,2室1卫,6/9层,朝阳区,孙河,康营小区29区,地铁：距15号线孙河站1600米
2150,12,5480-B,3室1卫,12/18层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米
2220,10,409-D,4室1卫,25/27层,朝阳区,常营,富力阳光美园,地铁：距6号线常营站650米
1880,9,21230-C,3室1卫,2/22层,朝阳区,东坝中街,北京城建福润四季,地铁：距3号线东坝中街站2800米
3250,18,44286-B,2室1卫,4/5层,西城区,广安门内,广安门外南街,地铁：距7号线广安门内站1150米
2610,13,28167-B,5室2卫,6/6层,朝阳区,高碑店,兴隆家园,地铁：距八通线高碑店站600米
2520,13,53820-B,3室1卫,9/26层,朝阳区,管庄,京通苑阳光华苑,地铁：距八通线管庄站500米
2770,8,58076-B,2室1卫,8/22层,朝阳区,潘家园,华威西里,地铁：距10号线潘家园站650米
2830,11,9584-D,4室1卫,7/11层,丰台区,角门西,瑞丽江畔,"地铁：距10号线,4号线大兴线角门西站350米"
2840,15,130484-D,4室1卫,4/6层,朝阳区,高碑店,兴隆家园,地铁：距八通线高碑店站600米
2830,20,10506-C,3室1卫,7/22层,丰台区,木樨园,东木樨园小区,地铁：距8号线南段木樨园站550米
2740,12,26652-A,3室1卫,9/22层,西城区,广安门内,荣宁园,地铁：距7号线广安门内站1800米
2710,13,10984-C,3室1卫,23/24层,西城区,达官营,政泰家园,"地铁：距7号线,16号线达官营站1900米"
2190,9,45392-B,2室1卫,3/6层,朝阳区,管庄,双桥东路6号院,地铁：距八通线管庄站500米
1790,12,46305-D,4室1卫,6/6层,昌平区,天通苑东,燕城苑南区,地铁：距17号线天通苑东站1700米
1720,10,65398-C,3室1卫,8/24层,通州区,果园,通广嘉园,地铁：距八通线果园站1450米
2070,7,1166-B,4室1卫,29/31层,朝阳区,高碑店,金隅汇星苑,地铁：距6号线青年路站1450米
2570,10,9365-B,3室1卫,15/22层,朝阳区,高碑店,兴隆家园,地铁：距八通线高碑店站600米
2530,12,134681-C,3室1卫,21/27层,通州区,物资学院路,新建村二期,地铁：距6号线物资学院路站550米
3210,20,40725-C,5室1卫,7/13层,昌平区,天通苑,天通苑北二区,地铁：距5号线天通苑站1000米
2430,10,8416-B,3室1卫,15/18层,朝阳区,褡裢坡,泰福苑二区,地铁：距6号线褡裢坡站700米
1910,13,71659-B,3室1卫,5/15层,大兴区,德茂,瀛海家园和园,地铁：距8号线南段德茂站950米
2040,24,12014-E,5室1卫,2/6层,通州区,物资学院路,永顺西里,地铁：距6号线物资学院路站1150米
2880,11,122110-A,2室1卫,13/14层,朝阳区,劲松,劲松二区,地铁：距10号线劲松站600米
2750,10,55579-B,4室1卫,7/10层,海淀区,永丰南,永旺家园一区,地铁：距16号线永丰南站250米
1970,8,140674-A,2室1卫,3/5层,大兴区,清源路,富强东里,地铁：距4号线大兴线清源路站850米
1840,10,38085-B,3室1卫,2/16层,顺义区,花梨坎,天裕昕园,地铁：距15号线花梨坎站2550米
1980,12,137267-A,3室1卫,8/12层,通州区,梨园,新城阳光,地铁：距八通线梨园站450米
2690,11,63217-B,3室1卫,2/6层,朝阳区,劲松,劲松八区,地铁：距10号线劲松站1100米
2270,9,31115-A,3室1卫,9/10层,海淀区,永丰,大牛坊3期,地铁：距16号线永丰站1850米
1810,13,124950-A,2室1卫,19/20层,房山区,良乡大学城,五矿铭品,地铁：距房山线良乡大学城站1250米
2930,15,138101-A,3室1卫,4/6层,海淀区,西二旗,龙兴园南区,"地铁：距13号线,昌平线西二旗站1700米"
2430,13,74344-A,4室1卫,11/15层,朝阳区,管庄,东一时区,地铁：距八通线管庄站1200米
2080,13,45407-B,2室1卫,2/6层,大兴区,西红门,福星花园,地铁：距4号线大兴线西红门站1900米
2300,11,58869-B,4室1卫,3/21层,朝阳区,小红门,鸿博家园一期C区,地铁：距亦庄线小红门站1400米
2130,9,42261-B,2室1卫,6/6层,大兴区,旧宫,清欣园,地铁：距亦庄线旧宫站1650米
1820,10,32155-D,6室1卫,6/6层,大兴区,高米店南,康颐园,地铁：距4号线大兴线高米店南站300米
1450,13,56186-C,4室1卫,4/6层,顺义区,俸伯,裕龙六区,地铁：距15号线俸伯站1650米
1820,13,116947-C,4室1卫,4/6层,通州区,临河里,梨园东里,地铁：距八通线临河里站1050米
2410,10,2797-B,3室1卫,5/28层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米
2700,12,116500-C,4室1卫,14/26层,丰台区,方庄,芳城园一区,地铁：距14号线东段方庄站550米
,,,,,,,,
1370,13,61030-B,3室1卫,9/13层,房山区,苏庄,佳世苑小区,地铁：距房山线苏庄站650米
2520,9,66720-A,2室1卫,1/6层,丰台区,刘家窑,贾家花园,地铁：距5号线刘家窑站650米
3190,16,11622-B,3室1卫,12/21层,朝阳区,星火,姚家园东里8号院,"地铁：距3号线,20号线星火站800米"
1780,7,17096-A,4室1卫,20/29层,大兴区,生物医药基地,金科天籁城,地铁：距4号线大兴线生物医药基地站550米
2030,18,11751-C,3室1卫,6/6层,顺义区,石门,宏城花园,地铁：距15号线石门站300米
3770,19,120409-A,2室1卫,13/21层,朝阳区,十里堡,十里堡北里,地铁：距6号线十里堡站250米
3390,9,121125-A,3室1卫,1/6层,海淀区,魏公村,民族歌舞团宿舍,地铁：距4号线大兴线魏公村站450米
1630,10,72203-A,3室1卫,5/6层,通州区,梨园,云景西里,地铁：距八通线梨园站750米
2690,8,25320-C,3室1卫,1/28层,海淀区,西二旗,回龙观新村中区,"地铁：距13号线,昌平线西二旗站1100米"
2130,8,10921-B,4室1卫,14/14层,顺义区,花梨坎,满庭芳嘉园,地铁：距15号线花梨坎站850米
2110,9,148027-A,2室1卫,4/6层,丰台区,郭庄子,五里店9号院,地铁：距14号线西段郭庄子站850米
1920,17,30824-A,3室1卫,5/6层,顺义区,顺义,石园北区,地铁：距15号线顺义站1950米
2540,11,68127-C,3室1卫,11/24层,丰台区,方庄,方安苑小区,地铁：距14号线东段方庄站1000米
1750,10,124342-C,3室1卫,1/6层,顺义区,石门,交通局家属楼,地铁：距15号线石门站450米
1990,17,124648-C,4室1卫,6/6层,昌平区,南邵,北京风景,地铁：距昌平线南邵站900米
2650,13,1539-B,3室1卫,7/21层,朝阳区,常营,北辰福第中区,地铁：距6号线常营站450米
4160,19,19921-C,4室1卫,4/15层,朝阳区,柳芳,东土城路甲3号院,地铁：距13号线柳芳站100米
,,,,,,,,
3080,18,1418-C,4室1卫,16/28层,朝阳区,星火,姚家园东里7号院,"地铁：距3号线,20号线星火站800米"
3040,11,73586-C,4室1卫,28/32层,朝阳区,北苑,中铁国际城,地铁：距13号线北苑站650米
2670,15,60559-A,4室1卫,6/28层,朝阳区,草房,住欣家园,地铁：距6号线草房站450米
2010,16,59813-B,3室1卫,5/6层,通州区,临河里,梨园东里,地铁：距八通线临河里站1050米
2270,9,116767-B,3室1卫,5/6层,朝阳区,管庄,东会新村,地铁：距八通线管庄站150米
2880,18,142593-B,3室1卫,4/18层,石景山区,八宝山,永乐东区,地铁：距1号线八宝山站700米
2420,18,78-C,5室2卫,6/6层,昌平区,天通苑南,天通苑六区,地铁：距5号线天通苑南站1050米
2060,8,10690-C,3室1卫,9/10层,丰台区,丰台南路,新华街五里,地铁：距9号线丰台南路站700米
3920,11,148594-A,4室1卫,5/24层,海淀区,牡丹园,华盛家园,"地铁：距10号线,19号线牡丹园站600米"
5170,53,80946-A,1室1卫,8/17层,丰台区,北京南站,南三环中路71号院,"地铁：距4号线大兴线,14号线东段北京南站站900米"
3070,15,119737-A,2室1卫,1/19层,丰台区,刘家窑,刘家窑东里,地铁：距5号线刘家窑站450米
1610,12,134842-B,3室1卫,9/18层,房山区,良乡大学城北,智汇雅苑,地铁：距房山线良乡大学城北站450米
2830,7,380-D,4室2卫,5/20层,朝阳区,九龙山,珠江帝景,"地铁：距7号线,14号线东段九龙山站400米"
2060,9,17173-A,3室1卫,25/27层,大兴区,义和庄,恒大未来城,地铁：距4号线大兴线义和庄站400米
2750,15,47661-D,4室1卫,15/21层,丰台区,丰台东大街,正阳北里,地铁：距9号线丰台东大街站700米
3020,16,72371-C,6室2卫,1/16层,丰台区,公益西桥,枫竹苑二区,地铁：距4号线大兴线公益西桥站350米
3060,12,67052-D,4室1卫,13/22层,丰台区,六里桥东,威尔夏大道,地铁：距9号线六里桥东站800米
2770,12,133205-B,4室1卫,2/10层,丰台区,公益西桥,三星庄园,地铁：距4号线大兴线公益西桥站1100米
1540,5,59415-B,4室1卫,3/6层,通州区,万盛东,阿尔法社区,地铁：距7号线万盛东站1300米
2800,16,2075-D,4室1卫,5/19层,朝阳区,潘家园,嘉禾园小区,地铁：距10号线潘家园站1050米
2880,19,78252-D,4室1卫,18/24层,海淀区,五棵松,青塔中街44号院,地铁：距1号线五棵松站1700米
2890,10,1383-B,3室1卫,27/28层,朝阳区,潘家园,百环花园,地铁：距10号线潘家园站250米
1940,10,137272-A,2室1卫,1/6层,大兴区,黄村火车站,义和庄北里,地铁：距4号线大兴线黄村火车站站600米
3340,23,128579-D,5室1卫,3/13层,丰台区,樊羊路,益辰欣园,地铁：距房山线樊羊路站450米
3340,14,138787-B,2室1卫,6/18层,朝阳区,团结湖,朝阳公园西里南区,"地铁：距3号线,10号线团结湖站700米"
2280,10,8494-A,3室1卫,3/6层,丰台区,大红门,建欣苑四里,"地铁：距8号线南段,10号线大红门站550米"
2390,11,11243-B,3室1卫,19/22层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米
6040,41,56525-A,1室1卫,14/18层,朝阳区,金台路,道家园,"地铁：距6号线,14号线东段金台路站700米"
2000,16,33184-D,4室1卫,6/6层,丰台区,火箭万源,清和园,地铁：距8号线南段火箭万源站1450米
1930,8,962-B,4室1卫,6/6层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米
2940,16,26791-D,4室2卫,10/25层,丰台区,方庄,芳城园一区,地铁：距14号线东段方庄站550米
2760,8,144288-B,2室1卫,5/6层,海淀区,上地,六二一小区,地铁：距13号线上地站500米
1260,12,25852-B,4室1卫,1/6层,房山区,苏庄,佳世苑小区,地铁：距房山线苏庄站650米
3700,14,153642-B,2室1卫,2/19层,东城区,建国门,东总布胡同19号院,"地铁：距1号线,2号线建国门站450米"
2260,9,67198-A,2室1卫,4/6层,朝阳区,管庄,双会小区,地铁：距八通线管庄站50米
2240,11,44379-C,3室1卫,2/6层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米
2040,19,151411-D,4室1卫,8/12层,通州区,土桥,金隅花石匠,地铁：距八通线土桥站1100米
2380,17,17804-A,3室1卫,6/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
3030,11,122624-C,4室1卫,1/16层,海淀区,西钓鱼台,定慧东里,地铁：距10号线西钓鱼台站1000米
2180,17,148105-A,2室1卫,5/6层,通州区,万盛东,群芳三园,地铁：距7号线万盛东站1100米
2300,28,44228-B,2室1卫,1/6层,大兴区,清源路,富强东里,地铁：距4号线大兴线清源路站850米
1790,11,146372-B,3室1卫,1/20层,顺义区,顺义,幸福东区,地铁：距15号线顺义站350米
1670,9,77732-C,4室1卫,8/11层,通州区,通运门,京贸家园,地铁：距6号线通运门站2650米
2790,13,138176-D,4室1卫,5/6层,朝阳区,潘家园,松榆西里,地铁：距10号线潘家园站650米
1790,8,143995-C,4室1卫,16/16层,丰台区,东高地,蓝天怡景,地铁：距8号线南段东高地站1450米
2720,9,131975-B,2室1卫,4/6层,朝阳区,成寿寺,苇子坑22号院,地铁：距10号线成寿寺站550米
2040,10,2336-C,5室1卫,6/6层,朝阳区,黄渠,常营民族家园CDF区,地铁：距6号线黄渠站750米
3110,13,2687-C,3室1卫,19/34层,昌平区,龙泽,融泽嘉园8号院,"地铁：距13号线,昌平线西二旗站1300米"
2620,8,60736-A,3室1卫,9/10层,海淀区,永丰南,永旺家园一区,地铁：距16号线永丰南站250米
2080,10,1382-B,3室1卫,8/18层,朝阳区,管庄,管庄新村,地铁：距八通线管庄站600米
2920,10,57684-B,2室1卫,2/6层,朝阳区,潘家园,潘家园东里,地铁：距10号线潘家园站700米
2230,9,2050-C,4室1卫,16/18层,昌平区,回龙观东大街,紫金新干线四期,地铁：距8号线回龙观东大街站1400米
2550,8,65857-C,4室1卫,4/10层,海淀区,永丰南,永旺家园一区,地铁：距16号线永丰南站250米
2490,12,3603-B,3室1卫,20/21层,朝阳区,欢乐谷景区,金蝉南里,地铁：距7号线欢乐谷景区站500米
2980,19,5022-B,3室1卫,1/6层,昌平区,平西府,龙回苑,地铁：距8号线平西府站600米
2590,18,19027-A,3室1卫,11/13层,朝阳区,欢乐谷景区,垡头西里二区,地铁：距7号线欢乐谷景区站800米
2730,18,1902-C,3室1卫,5/12层,通州区,物资学院路,新建村小区,地铁：距6号线物资学院路站550米
1950,8,21565-C,4室1卫,3/21层,丰台区,樊羊路,花香东苑,地铁：距房山线樊羊路站450米
2700,14,149955-A,2室1卫,23/28层,通州区,通州北关,财富东方,地铁：距6号线通州北关站800米
,,,,,,,,
2230,10,45898-B,3室1卫,20/25层,石景山区,八角游乐园,融景城东区,地铁：距1号线八角游乐园站1450米
2350,15,142379-A,3室1卫,5/18层,通州区,梨园,新城阳光,地铁：距八通线梨园站450米
3100,14,10642-C,3室2卫,19/28层,西城区,达官营,恒昌花园,"地铁：距7号线,16号线达官营站300米"
3070,10,14424-B,4室1卫,8/19层,昌平区,龙泽,回龙观新村东区,"地铁：距13号线,昌平线西二旗站1250米"
3200,16,8118-B,3室1卫,6/35层,朝阳区,四惠,都会华庭,"地铁：距1号线,八通线四惠站750米"
5320,20,139287-B,3室1卫,16/27层,朝阳区,望京南,朝庭公寓,地铁：距14号线东段望京南站400米
2430,18,140445-C,3室1卫,21/24层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米
2960,16,13190-B,3室1卫,1/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
3850,29,137774-A,5室1卫,2/16层,朝阳区,青年路,珠江罗马嘉园西区,地铁：距6号线青年路站500米
2100,19,10789-A,2室1卫,3/5层,通州区,土桥,制线厂家属楼,地铁：距八通线土桥站150米
2000,8,1926-C,3室1卫,2/17层,丰台区,新宫,德鑫嘉园三期,"地铁：距4号线大兴线,19号线新宫站850米"
2560,11,74201-C,3室1卫,2/6层,朝阳区,立水桥南,佳运园一期,"地铁：距13号线,5号线立水桥站1250米"
3700,12,33254-B,3室1卫,16/23层,朝阳区,将台,芳园里,地铁：距14号线东段将台站300米
2400,9,21447-C,3室1卫,7/10层,丰台区,新宫,德鑫嘉园二期,"地铁：距4号线大兴线,19号线新宫站700米"
2980,9,151490-C,3室1卫,6/21层,昌平区,回龙观东大街,首开国风美唐二期,地铁：距8号线回龙观东大街站200米
2940,13,12083-A,4室1卫,3/6层,朝阳区,潘家园,潘家园南里,地铁：距10号线潘家园站950米
2310,17,64848-B,4室1卫,6/6层,通州区,北运河西,水仙园,地铁：距6号线北运河西站1350米
2270,15,14199-B,5室2卫,9/9层,通州区,果园,世纪星城,地铁：距八通线果园站950米
2750,12,9988-B,3室1卫,7/15层,丰台区,石榴庄,彩虹城二区,地铁：距10号线石榴庄站900米
2170,15,141294-C,4室1卫,3/6层,大兴区,旧宫,佳和园新区,地铁：距亦庄线旧宫站1200米
8900,81,146257-A,2室1卫,9/22层,朝阳区,百子湾,石门新居,地铁：距7号线百子湾站250米
1320,10,125900-A,3室1卫,8/11层,房山区,良乡大学城西,紫汇家园,地铁：距房山线良乡大学城西站550米
1930,9,23822-A,3室1卫,3/6层,顺义区,国展,翠竹新村,地铁：距15号线国展站1800米
1930,11,140652-B,2室1卫,9/11层,顺义区,石门,龙泉苑小区,地铁：距15号线石门站850米
1620,13,66302-B,3室1卫,2/17层,房山区,良乡大学城北,智汇雅苑,地铁：距房山线良乡大学城北站450米
1810,10,137384-A,3室1卫,4/22层,昌平区,昌平东关,金隅嘉和园,地铁：距昌平线昌平东关站450米
2160,9,10063-B,3室1卫,1/21层,朝阳区,双桥,金隅康惠园,地铁：距八通线双桥站600米
2820,14,139230-C,4室1卫,3/11层,朝阳区,百子湾,沿海赛洛城,地铁：距7号线百子湾站650米
1800,12,77058-C,3室1卫,1/6层,顺义区,石门,石景苑,地铁：距15号线石门站850米
1580,11,61949-C,4室1卫,16/29层,通州区,通州北关,K2清水湾,地铁：距6号线通州北关站1950米
1820,13,34378-A,3室1卫,4/6层,顺义区,石门,石景苑,地铁：距15号线石门站850米
1890,12,76037-C,3室1卫,4/29层,通州区,群芳,海棠湾一期,地铁：距7号线群芳站750米
2590,12,107-C,4室2卫,1/6层,昌平区,育知路,龙禧苑五区,地铁：距8号线育知路站850米
1920,11,40514-A,3室1卫,4/6层,朝阳区,八里桥,竹木厂小区,地铁：距八通线八里桥站750米
3040,9,29766-C,3室1卫,21/24层,朝阳区,东湖渠,望京花园西区,地铁：距14号线东段东湖渠站500米
1970,11,146188-B,2室1卫,4/11层,房山区,稻田,长景新园,地铁：距房山线稻田站350米
1580,11,146154-A,3室1卫,5/6层,通州区,梨园,玉桥西里70号院,地铁：距八通线梨园站550米
2770,25,141431-A,2室1卫,1/6层,丰台区,大红门,苗圃西里,"地铁：距8号线南段,10号线大红门站350米"
1620,10,48341-C,3室1卫,10/11层,通州区,果园,晟世嘉园,地铁：距八通线果园站1500米
1970,8,19842-B,4室1卫,19/26层,丰台区,樊羊路,花香东苑,地铁：距房山线樊羊路站450米
,,,,,,,,
1590,11,147176-A,2室1卫,4/6层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米
2270,8,47661-C,4室1卫,15/21层,丰台区,丰台东大街,正阳北里,地铁：距9号线丰台东大街站700米
2580,13,48514-D,4室1卫,3/6层,昌平区,霍营,华龙苑南里,"地铁：距8号线,13号线霍营站550米"
3800,15,47172-A,2室1卫,5/6层,海淀区,北沙滩,林萃西里,地铁：距15号线北沙滩站1100米
1830,12,47346-B,4室1卫,5/6层,朝阳区,八里桥,竹木厂小区,地铁：距八通线八里桥站750米
1680,10,8448-C,3室1卫,9/15层,顺义区,石门,石景苑,地铁：距15号线石门站850米
1740,10,79183-C,4室1卫,1/11层,通州区,果园,靓景明居,地铁：距八通线果园站1300米
4000,18,143544-B,2室1卫,4/6层,朝阳区,平乐园,平乐园,地铁：距14号线东段平乐园站450米
2840,21,48707-C,4室1卫,1/5层,大兴区,亦庄文化园,东晶国际,地铁：距亦庄线亦庄文化园站850米
1620,12,116209-A,3室1卫,4/6层,通州区,通州北关,东潞苑,地铁：距6号线通州北关站2350米
1970,10,121404-B,2室1卫,4/5层,通州区,同济南路,神龙辛屯小区,地铁：距亦庄线同济南路站1650米
1670,11,34687-C,3室1卫,9/10层,通州区,通州北关,苏坨新村,地铁：距6号线通州北关站2800米
1700,13,66861-C,3室1卫,3/6层,通州区,北运河西,南小园,地铁：距6号线北运河西站1400米
1370,10,31414-B,4室1卫,9/10层,房山区,苏庄,蓝光星华海悦城,地铁：距房山线苏庄站650米
1950,14,41076-D,5室1卫,5/12层,通州区,北神树,润枫领尚,"地铁：距亦庄线,17号线次渠站3900米"
1990,12,132153-B,2室1卫,11/17层,大兴区,瀛海,永旭嘉园,地铁：距8号线南段瀛海站1200米
1430,7,30968-A,4室1卫,5/18层,丰台区,张郭庄,红山郡,地铁：距14号线西段张郭庄站1750米
2880,8,18582-A,2室1卫,14/19层,大兴区,枣园,中建国际港,地铁：距4号线大兴线枣园站150米
2770,8,39620-B,4室1卫,11/20层,海淀区,西二旗,回龙观新村中区,"地铁：距13号线,昌平线西二旗站1100米"
4140,23,4624-A,3室1卫,7/12层,朝阳区,四惠,通惠家园惠润园,"地铁：距1号线,八通线四惠站650米"
2730,25,48614-C,5室1卫,5/12层,通州区,北神树,润枫领尚,"地铁：距亦庄线,17号线次渠站3900米"
3080,16,820-C,3室1卫,3/9层,朝阳区,星火,姚家园西里1号院,"地铁：距3号线,20号线星火站600米"
1950,22,142625-B,3室1卫,3/6层,昌平区,昌平,北城根小区,地铁：距昌平线昌平站900米
3520,18,139872-D,4室1卫,4/6层,朝阳区,常营,连心园西区,地铁：距6号线常营站800米
1610,9,37039-B,3室1卫,4/6层,大兴区,黄村西大街,黄村西里,地铁：距4号线大兴线黄村西大街站500米
2500,9,23009-A,4室1卫,3/4层,昌平区,回龙观,南店新村,地铁：距8号线育新站1100米
1890,15,39786-A,4室1卫,5/6层,昌平区,昌平,安福苑,地铁：距昌平线昌平站900米
1540,11,52009-A,3室1卫,1/6层,顺义区,石门,澜西园,地铁：距15号线石门站2200米
1630,14,51224-B,4室1卫,12/12层,顺义区,石门,澜西园,地铁：距15号线石门站2200米
2420,8,3618-B,3室1卫,27/27层,朝阳区,褡裢坡,泰福苑二区,地铁：距6号线褡裢坡站700米
3030,12,6020-C,3室1卫,8/29层,朝阳区,东湖渠,望馨花园,地铁：距14号线东段东湖渠站550米
2130,9,2405-B,4室1卫,2/6层,朝阳区,管庄,东会新村,地铁：距八通线管庄站150米
1770,11,60450-B,2室1卫,5/6层,昌平区,昌平,东关北里小区,地铁：距昌平线昌平站1000米
