timestamp,P2
2018-09-01 00:00:02.472,34.43
2018-09-01 00:05:03.941,30.53
2018-09-01 00:10:04.374,22.8
2018-09-01 00:15:04.245,13.3
2018-09-01 00:20:04.869,16.57
2018-09-01 00:25:04.659,14.07
2018-09-01 00:30:05.406,16.33
2018-09-01 00:35:04.259,16.5
2018-09-01 00:40:04.219,12.43
2018-09-01 00:45:04.042,11.07
2018-09-01 00:50:03.895,10.87
2018-09-01 00:55:04.250,11.6
2018-09-01 01:00:03.506,16.63
2018-09-01 01:05:03.454,17.77
2018-09-01 01:10:04.208,17.43
2018-09-01 01:15:04.797,20.8
2018-09-01 01:20:04.817,17.03
2018-09-01 01:25:05.593,15.47
2018-09-01 01:30:06.477,15.57
2018-09-01 01:35:06.513,13.97
2018-09-01 01:40:06.447,12.9
2018-09-01 01:45:07.525,13.33
2018-09-01 01:50:07.698,13.43
2018-09-01 01:55:08.642,15.27
2018-09-01 02:00:08.691,12.43
2018-09-01 02:05:10.636,10.43
2018-09-01 02:10:11.199,11.97
2018-09-01 02:15:10.859,12.5
2018-09-01 02:20:12.294,12.67
2018-09-01 02:25:12.454,11.77
2018-09-01 02:30:12.384,10.37
2018-09-01 02:35:12.840,9.9
2018-09-01 02:40:12.894,10.5
2018-09-01 02:45:13.656,11.3
2018-09-01 02:50:13.803,11.87
2018-09-01 02:55:13.802,11.33
2018-09-01 03:00:13.734,10.57
2018-09-01 03:05:13.775,11.8
2018-09-01 03:10:13.747,11.3
2018-09-01 03:15:14.743,11.57
2018-09-01 03:20:15.076,10.73
2018-09-01 03:25:16.415,11.93
2018-09-01 03:30:17.160,11.4
2018-09-01 03:35:16.512,11.97
2018-09-01 03:40:17.712,11.67
2018-09-01 03:45:18.321,11.7
2018-09-01 03:50:18.875,11.73
2018-09-01 03:55:19.130,13.0
2018-09-01 04:00:21.701,12.3
2018-09-01 04:05:22.130,11.87
2018-09-01 04:10:22.807,12.33
2018-09-01 04:15:23.813,12.3
2018-09-01 04:20:23.514,11.57
2018-09-01 04:25:23.089,12.37
2018-09-01 04:30:22.930,13.0
2018-09-01 04:35:23.592,37.87
2018-09-01 04:40:23.938,21.3
2018-09-01 04:45:24.805,13.2
2018-09-01 04:50:25.060,17.87
2018-09-01 04:55:24.974,36.0
2018-09-01 05:00:24.953,18.03
2018-09-01 05:05:24.992,15.97
2018-09-01 05:10:25.754,27.77
2018-09-01 05:15:25.284,17.0
2018-09-01 05:20:25.939,26.1
2018-09-01 05:25:26.614,22.0
2018-09-01 05:30:28.155,20.33
2018-09-01 05:35:28.512,19.23
2018-09-01 05:40:29.480,15.37
2018-09-01 05:48:26.369,13.93
2018-09-01 05:53:26.098,29.5
2018-09-01 05:58:27.419,26.97
2018-09-01 06:03:27.608,16.37
2018-09-01 06:08:26.939,13.77
2018-09-01 06:13:28.513,19.1
2018-09-01 06:18:29.086,21.27
2018-09-01 06:23:30.063,27.8
2018-09-01 06:28:29.302,26.13
2018-09-01 06:33:28.785,25.1
2018-09-01 06:38:28.284,24.8
2018-09-01 06:43:27.436,26.57
2018-09-01 06:48:27.212,20.63
2018-09-01 06:53:26.555,27.1
2018-09-01 06:58:26.610,22.43
2018-09-01 07:03:26.637,28.37
2018-09-01 07:08:27.091,16.03
2018-09-01 07:13:26.213,22.57
2018-09-01 07:18:25.477,23.57
2018-09-01 07:23:24.576,17.03
2018-09-01 07:28:25.298,24.57
2018-09-01 07:33:25.852,15.1
2018-09-01 07:38:26.308,17.67
2018-09-01 07:43:25.499,15.47
2018-09-01 07:48:24.319,15.1
2018-09-01 07:53:23.606,13.32
2018-09-01 07:58:23.051,14.47
2018-09-01 08:03:22.983,15.45
2018-09-01 08:08:22.153,14.1
2018-09-01 08:13:21.996,13.13
2018-09-01 08:18:22.760,14.3
2018-09-01 08:23:23.677,11.45
2018-09-01 08:28:23.732,12.5
2018-09-01 08:33:24.690,12.37
2018-09-01 08:38:24.641,12.0
2018-09-01 08:43:24.495,15.43
2018-09-01 08:48:24.245,15.27
2018-09-01 08:53:24.024,13.0
2018-09-01 08:58:24.475,19.27
2018-09-01 09:03:25.307,13.5
2018-09-01 09:08:25.260,17.77
2018-09-01 09:13:25.115,12.23
2018-09-01 09:18:25.490,15.1
2018-09-01 09:23:25.062,12.13
2018-09-01 09:28:25.976,11.0
2018-09-01 09:33:26.532,11.0
2018-09-01 09:38:27.288,12.43
2018-09-01 09:43:27.142,11.9
2018-09-01 09:48:28.423,12.07
2018-09-01 09:53:27.849,11.82
2018-09-01 09:58:27.902,16.85
2018-09-01 10:03:28.829,15.4
2018-09-01 10:08:28.311,13.03
2018-09-01 10:13:28.966,13.43
2018-09-01 10:18:27.747,11.18
2018-09-01 10:23:27.666,12.1
2018-09-01 10:28:28.344,13.0
2018-09-01 10:33:29.016,15.15
2018-09-01 10:38:30.154,11.83
2018-09-01 10:43:29.921,12.23
2018-09-01 10:48:30.082,12.77
2018-09-01 10:53:29.928,11.43
2018-09-01 10:58:30.850,12.13
2018-09-01 11:03:31.719,27.55
2018-09-01 11:08:31.789,17.23
2018-09-01 11:13:33.171,14.77
2018-09-01 11:18:32.248,12.35
2018-09-01 11:23:31.423,14.95
2018-09-01 11:28:31.089,17.5
2018-09-01 11:33:30.328,13.43
2018-09-01 11:38:29.327,13.4
2018-09-01 11:43:29.176,26.02
2018-09-01 11:48:28.781,16.27
2018-09-01 11:53:28.579,13.68
2018-09-01 11:58:28.281,11.45
2018-09-01 12:03:27.284,10.57
2018-09-01 12:08:27.119,11.18
2018-09-01 12:13:25.865,9.25
2018-09-01 12:18:25.823,14.98
2018-09-01 12:23:26.699,10.55
2018-09-01 12:28:26.624,13.4
2018-09-01 12:33:26.564,11.93
2018-09-01 12:38:26.218,10.48
2018-09-01 12:43:26.979,11.98
2018-09-01 12:48:27.852,12.4
2018-09-01 12:53:27.812,12.1
2018-09-01 12:58:28.758,12.85
2018-09-01 13:03:37.816,14.93
2018-09-01 13:08:37.965,12.57
2018-09-01 13:13:39.451,11.65
2018-09-01 13:18:40.180,10.27
2018-09-01 13:23:42.633,10.45
2018-09-01 13:28:42.153,10.77
2018-09-01 13:33:41.841,11.82
2018-09-01 13:38:42.155,9.55
2018-09-01 13:43:42.548,12.55
2018-09-01 13:48:42.223,14.0
2018-09-01 13:53:42.562,17.0
2018-09-01 13:58:42.424,18.98
2018-09-01 14:03:42.861,16.73
2018-09-01 14:08:43.242,17.02
2018-09-01 14:13:42.596,14.57
2018-09-01 14:18:43.487,14.6
2018-09-01 14:23:42.799,11.63
2018-09-01 14:28:45.287,16.8
2018-09-01 14:33:45.174,19.77
2018-09-01 14:38:46.185,23.65
2018-09-01 14:43:45.614,30.92
2018-09-01 14:48:46.807,22.4
2018-09-01 14:53:54.332,15.55
2018-09-01 14:58:53.474,20.17
2018-09-01 15:03:52.509,18.23
2018-09-01 15:08:53.389,27.2
2018-09-01 15:13:53.040,31.2
2018-09-01 15:18:53.427,25.05
2018-09-01 15:23:52.713,21.3
2018-09-01 15:28:51.976,26.9
2018-09-01 15:33:50.998,19.83
2018-09-01 15:38:51.549,19.13
2018-09-01 15:43:50.796,15.8
2018-09-01 15:48:51.100,21.75
2018-09-01 15:53:50.132,19.37
2018-09-01 15:58:49.383,17.53
2018-09-01 16:03:49.719,22.07
2018-09-01 16:08:49.913,17.5
2018-09-01 16:13:49.397,16.9
2018-09-01 16:18:50.788,22.4
2018-09-01 16:23:51.810,22.0
2018-09-01 16:28:52.481,22.43
2018-09-01 16:33:53.226,28.73
2018-09-01 16:38:53.403,37.73
2018-09-01 16:43:53.518,55.43
2018-09-01 16:48:54.142,24.8
2018-09-01 16:53:53.357,36.1
2018-09-01 16:58:52.715,25.77
2018-09-01 17:03:51.819,38.23
2018-09-01 17:08:51.289,32.83
2018-09-01 17:13:50.469,26.2
2018-09-01 17:18:50.114,21.77
2018-09-01 17:23:49.211,22.3
2018-09-01 17:28:48.491,17.97
2018-09-01 17:33:47.541,20.47
2018-09-01 17:38:46.892,26.9
2018-09-01 17:43:46.768,58.13
2018-09-01 17:48:46.509,32.37
2018-09-01 17:53:44.740,42.1
2018-09-01 17:58:43.719,36.2
2018-09-01 18:03:43.976,37.17
2018-09-01 18:08:43.699,29.9
2018-09-01 18:13:42.919,37.83
2018-09-01 18:18:42.038,33.23
2018-09-01 18:23:41.599,25.17
2018-09-01 18:28:39.891,23.97
2018-09-01 18:33:38.877,29.9
2018-09-01 18:38:37.949,20.83
2018-09-01 18:43:36.227,17.67
2018-09-01 18:48:35.185,14.63
2018-09-01 18:53:35.570,17.53
2018-09-01 18:58:34.833,13.5
2018-09-01 19:03:33.885,15.18
2018-09-01 19:08:32.985,15.17
2018-09-01 19:13:32.619,15.13
2018-09-01 19:18:31.594,11.83
2018-09-01 19:23:31.538,12.27
2018-09-01 19:28:29.893,11.93
2018-09-01 19:33:29.144,19.03
2018-09-01 19:38:28.361,18.9
2018-09-01 19:43:27.449,20.97
2018-09-01 19:48:26.477,21.17
2018-09-01 19:53:25.519,22.03
2018-09-01 19:58:25.422,20.7
2018-09-01 20:03:24.984,18.5
2018-09-01 20:08:24.212,19.2
2018-09-01 20:13:23.417,19.23
2018-09-01 20:18:22.443,18.5
2018-09-01 20:23:21.404,17.9
2018-09-01 20:28:21.396,18.13
2018-09-01 20:33:21.844,16.33
2018-09-01 20:38:22.656,16.8
2018-09-01 20:43:23.359,20.37
2018-09-01 20:48:24.844,17.23
2018-09-01 20:53:24.094,16.97
2018-09-01 20:58:24.166,16.6
2018-09-01 21:03:24.995,16.27
2018-09-01 21:08:24.959,17.53
2018-09-01 21:13:25.384,19.9
2018-09-01 21:18:25.449,18.1
2018-09-01 21:23:25.703,16.03
2018-09-01 21:28:25.261,20.03
2018-09-01 21:33:25.489,16.53
2018-09-01 21:38:25.769,15.9
2018-09-01 21:43:26.406,13.7
2018-09-01 21:48:27.473,15.97
2018-09-01 21:53:27.131,14.53
2018-09-01 21:58:26.705,14.0
2018-09-01 22:03:27.532,14.5
2018-09-01 22:08:27.166,14.27
2018-09-01 22:13:27.838,13.47
2018-09-01 22:18:28.617,14.97
2018-09-01 22:23:28.746,14.0
2018-09-01 22:28:29.504,14.73
2018-09-01 22:33:30.268,14.2
2018-09-01 22:38:30.509,11.6
2018-09-01 22:43:30.720,11.3
2018-09-01 22:48:29.967,9.6
2018-09-01 22:53:29.204,8.83
2018-09-01 22:58:28.029,8.07
2018-09-01 23:03:28.148,8.93
2018-09-01 23:08:27.868,7.13
2018-09-01 23:13:28.780,7.0
2018-09-01 23:18:28.292,6.87
2018-09-01 23:23:30.696,8.13
2018-09-01 23:28:30.332,7.23
2018-09-01 23:33:30.067,7.53
2018-09-01 23:38:29.088,7.2
2018-09-01 23:43:28.309,7.17
2018-09-01 23:48:28.327,6.17
2018-09-01 23:53:27.749,6.53
2018-09-01 23:58:27.092,8.3
2018-09-02 00:03:25.456,6.8
2018-09-02 00:08:25.461,6.2
2018-09-02 00:13:25.315,6.17
2018-09-02 00:18:24.915,6.63
2018-09-02 00:23:23.980,6.23
2018-09-02 00:28:24.009,6.2
2018-09-02 00:33:23.929,6.63
2018-09-02 00:38:24.570,7.0
2018-09-02 00:43:25.844,7.6
2018-09-02 00:48:27.193,7.2
2018-09-02 00:53:27.122,7.47
2018-09-02 00:58:27.288,10.47
2018-09-02 01:03:27.163,9.2
2018-09-02 01:08:27.429,8.4
2018-09-02 01:13:27.425,9.83
2018-09-02 01:18:27.422,10.07
2018-09-02 01:23:28.165,8.93
2018-09-02 01:28:27.928,7.13
2018-09-02 01:33:28.181,8.8
2018-09-02 01:38:28.318,8.1
2018-09-02 01:43:30.100,8.07
2018-09-02 01:48:29.930,8.2
2018-09-02 01:53:29.487,8.8
2018-09-02 01:58:28.416,8.97
2018-09-02 02:03:28.884,6.5
2018-09-02 02:08:28.646,7.1
2018-09-02 02:13:28.509,7.3
2018-09-02 02:18:28.286,7.3
2018-09-02 02:23:28.307,7.43
2018-09-02 02:28:28.492,8.97
2018-09-02 02:33:28.242,7.4
2018-09-02 02:38:28.056,9.17
2018-09-02 02:43:29.641,8.67
2018-09-02 02:48:29.578,10.63
2018-09-02 02:53:30.096,11.17
2018-09-02 02:58:30.073,8.47
2018-09-02 03:03:30.735,8.13
2018-09-02 03:08:30.801,8.2
2018-09-02 03:13:31.753,8.2
2018-09-02 03:18:33.304,7.5
2018-09-02 03:23:32.981,6.93
2018-09-02 03:28:34.017,5.73
2018-09-02 03:33:34.055,5.87
2018-09-02 03:38:34.458,6.17
2018-09-02 03:43:35.478,6.93
2018-09-02 03:48:35.648,7.07
2018-09-02 03:53:37.084,5.9
2018-09-02 03:58:37.486,5.6
2018-09-02 04:03:37.270,6.13
2018-09-02 04:08:38.046,6.93
2018-09-02 04:13:38.804,9.43
2018-09-02 04:18:37.932,6.8
2018-09-02 04:23:38.520,7.03
2018-09-02 04:28:40.268,6.0
2018-09-02 04:33:40.316,5.73
2018-09-02 04:38:39.867,8.37
2018-09-02 04:43:39.763,8.3
2018-09-02 04:48:39.595,7.93
2018-09-02 04:53:40.752,7.3
2018-09-02 04:58:40.485,7.0
2018-09-02 05:03:41.525,6.4
2018-09-02 05:08:41.978,6.8
2018-09-02 05:13:42.131,8.13
2018-09-02 05:18:42.086,9.77
2018-09-02 05:23:42.442,7.33
2018-09-02 05:28:42.518,8.7
2018-09-02 05:33:43.174,9.4
2018-09-02 05:38:43.908,9.0
2018-09-02 05:43:44.197,8.7
2018-09-02 05:48:44.248,7.73
2018-09-02 05:53:44.979,8.87
2018-09-02 05:58:44.355,8.4
2018-09-02 06:03:44.574,11.0
2018-09-02 06:08:45.292,12.3
2018-09-02 06:13:45.623,14.3
2018-09-02 06:18:47.173,31.7
2018-09-02 06:23:47.222,16.5
2018-09-02 06:28:48.166,66.43
2018-09-02 06:33:48.437,18.57
2018-09-02 06:38:48.807,15.07
2018-09-02 06:43:50.416,17.3
2018-09-02 06:48:50.800,14.47
2018-09-02 06:53:50.924,10.5
2018-09-02 06:58:51.281,11.27
2018-09-02 07:03:51.932,10.43
2018-09-02 07:08:52.189,9.3
2018-09-02 07:13:52.944,7.97
2018-09-02 07:18:53.199,13.53
2018-09-02 07:23:53.886,12.33
2018-09-02 07:28:54.409,15.97
2018-09-02 07:33:54.666,9.4
2018-09-02 07:38:55.621,8.3
2018-09-02 07:43:56.305,9.07
2018-09-02 07:48:56.395,7.7
2018-09-02 07:53:56.413,8.6
2018-09-02 07:58:56.151,7.78
2018-09-02 08:03:56.253,8.77
2018-09-02 08:08:55.739,6.82
2018-09-02 08:13:57.120,7.1
2018-09-02 08:18:57.973,7.78
2018-09-02 08:23:57.858,6.32
2018-09-02 08:28:58.492,6.68
2018-09-02 08:33:57.747,8.75
2018-09-02 08:38:58.293,6.53
2018-09-02 08:43:59.840,7.78
2018-09-02 08:49:02.024,9.27
2018-09-02 08:54:01.709,7.9
2018-09-02 08:59:01.510,7.28
2018-09-02 09:04:02.975,7.87
2018-09-02 09:09:03.139,7.47
2018-09-02 09:14:03.884,8.0
2018-09-02 09:19:04.120,9.02
2018-09-02 09:24:04.489,10.25
2018-09-02 09:29:05.762,8.6
2018-09-02 09:34:06.610,9.35
2018-09-02 09:39:07.267,9.0
2018-09-02 09:44:08.015,9.32
2018-09-02 09:49:08.464,8.55
2018-09-02 09:54:09.022,19.25
2018-09-02 09:59:10.091,11.5
2018-09-02 10:04:11.540,19.85
2018-09-02 10:09:11.499,9.1
2018-09-02 10:14:11.638,9.4
2018-09-02 10:19:12.218,8.05
2018-09-02 10:24:13.063,7.32
2018-09-02 10:29:14.061,8.85
2018-09-02 10:34:14.966,10.3
2018-09-02 10:39:16.043,9.3
2018-09-02 10:44:17.093,9.18
2018-09-02 10:49:17.136,7.87
2018-09-02 10:54:18.087,8.1
2018-09-02 10:59:18.872,8.07
2018-09-02 11:04:18.905,9.0
2018-09-02 11:09:19.272,10.05
2018-09-02 11:14:20.512,7.03
2018-09-02 11:19:20.759,7.53
2018-09-02 11:24:20.900,11.73
2018-09-02 11:29:20.768,6.78
2018-09-02 11:34:21.022,8.02
2018-09-02 11:39:20.983,6.97
2018-09-02 11:44:21.151,5.53
2018-09-02 11:49:22.097,9.9
2018-09-02 11:54:22.855,6.82
2018-09-02 11:59:23.801,6.9
2018-09-02 12:04:24.460,7.6
2018-09-02 12:09:24.828,7.25
2018-09-02 12:14:24.775,6.12
2018-09-02 12:19:25.055,6.87
2018-09-02 12:24:24.970,7.25
2018-09-02 12:29:25.059,10.25
2018-09-02 12:34:24.314,14.2
2018-09-02 12:39:23.625,7.75
2018-09-02 12:44:23.303,6.6
2018-09-02 12:49:22.463,6.07
2018-09-02 12:54:22.590,6.53
2018-09-02 12:59:21.788,10.85
2018-09-02 13:04:21.882,7.93
2018-09-02 13:09:22.033,7.03
2018-09-02 13:14:21.233,7.53
2018-09-02 13:19:21.866,7.37
2018-09-02 13:24:21.822,7.57
2018-09-02 13:29:22.983,8.07
2018-09-02 13:49:11.927,9.0
2018-09-02 13:54:16.295,7.3
2018-09-02 13:59:40.883,7.72
2018-09-02 14:04:54.139,7.57
2018-09-02 14:09:54.242,7.78
2018-09-02 14:14:53.465,8.3
2018-09-02 14:19:52.919,9.27
2018-09-02 14:24:52.415,7.68
2018-09-02 14:29:52.522,27.6
2018-09-02 14:34:52.769,20.4
2018-09-02 14:39:52.507,11.73
2018-09-02 14:44:51.068,11.68
2018-09-02 14:49:50.458,10.55
2018-09-02 14:54:49.791,10.57
2018-09-02 14:59:50.211,11.82
2018-09-02 15:04:49.606,15.02
2018-09-02 15:09:49.524,11.38
2018-09-02 15:14:49.779,9.55
2018-09-02 15:19:49.128,10.4
2018-09-02 15:24:48.451,20.7
2018-09-02 15:29:47.974,16.23
2018-09-02 15:34:47.121,16.77
2018-09-02 15:39:45.657,21.25
2018-09-02 15:44:45.507,16.27
2018-09-02 15:49:44.851,15.6
2018-09-02 15:54:44.481,27.52
2018-09-02 15:59:45.547,21.67
2018-09-02 16:04:45.176,11.38
2018-09-02 16:09:45.935,74.95
2018-09-02 16:14:45.585,17.33
2018-09-02 16:19:45.444,15.2
2018-09-02 16:24:45.534,32.97
2018-09-02 16:29:45.552,28.23
2018-09-02 16:34:46.325,23.07
2018-09-02 16:39:46.066,29.52
2018-09-02 16:44:46.018,21.5
2018-09-02 16:49:45.843,19.6
2018-09-02 16:54:46.132,29.2
2018-09-02 16:59:47.677,18.92
2018-09-02 17:04:48.144,17.77
2018-09-02 17:09:48.704,17.1
2018-09-02 17:14:49.745,31.83
2018-09-02 17:19:49.594,24.92
2018-09-02 17:24:49.613,18.42
2018-09-02 17:29:50.430,18.42
2018-09-02 17:34:51.385,13.75
2018-09-02 17:39:52.201,18.6
2018-09-02 17:44:52.151,19.05
2018-09-02 17:49:51.852,14.33
2018-09-02 17:54:52.804,16.43
2018-09-02 17:59:53.035,17.05
2018-09-02 18:04:53.500,15.23
2018-09-02 18:09:54.124,12.13
2018-09-02 18:14:54.390,12.7
2018-09-02 18:19:52.917,10.83
2018-09-02 18:24:53.307,14.67
2018-09-02 18:29:52.073,13.57
2018-09-02 18:34:51.488,15.43
2018-09-02 18:39:51.618,13.83
2018-09-02 18:44:52.231,10.03
2018-09-02 18:49:52.153,10.3
2018-09-02 18:54:52.501,9.53
2018-09-02 18:59:53.171,9.3
2018-09-02 19:04:52.545,7.77
2018-09-02 19:09:52.143,7.33
2018-09-02 19:14:51.906,7.2
2018-09-02 19:19:52.586,8.33
2018-09-02 19:24:54.024,9.15
2018-09-02 19:29:54.276,8.2
2018-09-02 19:34:55.631,8.8
2018-09-02 19:39:56.359,8.93
2018-09-02 19:44:57.097,11.1
2018-09-02 19:49:57.321,8.07
2018-09-02 19:54:58.280,7.13
2018-09-02 19:59:58.742,8.17
2018-09-02 20:04:58.554,8.73
2018-09-02 20:09:59.617,6.6
2018-09-02 20:15:00.290,6.77
2018-09-02 20:20:00.957,10.7
2018-09-02 20:25:02.706,8.17
2018-09-02 20:30:03.205,7.4
2018-09-02 20:35:04.132,6.5
2018-09-02 20:40:04.714,9.7
2018-09-02 20:45:05.228,8.57
2018-09-02 20:50:05.598,8.37
2018-09-02 20:55:06.065,8.1
2018-09-02 21:00:07.005,44.67
2018-09-02 21:05:06.952,16.6
2018-09-02 21:10:06.464,8.2
2018-09-02 21:15:06.549,8.87
2018-09-02 21:20:07.009,7.83
2018-09-02 21:25:06.903,6.2
2018-09-02 21:30:06.558,6.8
2018-09-02 21:35:06.399,8.0
2018-09-02 21:40:06.823,8.67
2018-09-02 21:45:06.374,7.15
2018-09-02 21:50:06.398,4.7
2018-09-02 21:55:05.983,4.3
2018-09-02 22:00:07.130,7.8
2018-09-02 22:05:08.112,8.5
2018-09-02 22:10:09.703,6.33
2018-09-02 22:15:10.463,5.4
2018-09-02 22:20:11.496,4.13
2018-09-02 22:25:11.629,6.1
2018-09-02 22:30:11.478,4.47
2018-09-02 22:35:11.214,5.7
2018-09-02 22:40:11.141,5.37
2018-09-02 22:45:11.153,4.1
2018-09-02 22:50:11.568,4.2
2018-09-02 22:55:11.542,4.13
2018-09-02 23:00:11.472,3.8
2018-09-02 23:05:11.731,3.37
2018-09-02 23:10:11.378,3.23
2018-09-02 23:15:11.395,3.2
2018-09-02 23:20:11.114,3.43
2018-09-02 23:25:11.934,4.1
2018-09-02 23:30:12.089,3.7
2018-09-02 23:35:12.747,3.8
2018-09-02 23:40:13.124,4.1
2018-09-02 23:45:13.350,3.87
2018-09-02 23:50:13.033,4.33
2018-09-02 23:55:14.062,4.4
2018-09-03 00:00:15.120,5.17
2018-09-03 00:05:16.176,6.2
2018-09-03 00:10:16.731,6.77
2018-09-03 00:15:17.411,7.17
2018-09-03 00:20:19.047,6.6
2018-09-03 00:25:19.716,7.0
2018-09-03 00:30:20.459,7.1
2018-09-03 00:35:35.668,8.0
2018-09-03 00:40:56.621,8.7
2018-09-03 00:46:28.571,8.17
2018-09-03 00:51:35.637,5.1
2018-09-03 00:56:36.637,4.97
2018-09-03 01:01:36.971,5.1
2018-09-03 01:06:39.005,5.23
2018-09-03 01:11:39.966,5.8
2018-09-03 01:16:40.825,7.7
2018-09-03 01:21:41.874,5.7
2018-09-03 01:26:42.138,5.73
2018-09-03 01:31:42.182,5.2
2018-09-03 01:36:41.365,5.9
2018-09-03 01:41:41.400,5.8
2018-09-03 01:46:40.477,6.4
2018-09-03 01:51:40.587,16.07
2018-09-03 01:56:40.244,11.7
2018-09-03 02:01:40.205,10.43
2018-09-03 02:06:41.180,10.7
2018-09-03 02:11:42.008,14.6
2018-09-03 02:16:42.808,14.63
2018-09-03 02:21:43.050,16.97
2018-09-03 02:26:43.609,16.8
2018-09-03 02:31:44.856,11.1
2018-09-03 02:36:45.796,8.9
2018-09-03 02:41:45.462,11.93
2018-09-03 02:46:45.243,9.3
2018-09-03 02:51:44.463,9.53
2018-09-03 02:56:44.020,8.13
2018-09-03 03:01:44.167,8.57
2018-09-03 03:06:44.074,11.0
2018-09-03 03:11:43.585,11.43
2018-09-03 03:16:44.167,12.2
2018-09-03 03:21:44.920,9.47
2018-09-03 03:26:45.515,9.67
2018-09-03 03:31:44.709,7.3
2018-09-03 03:36:43.864,8.5
2018-09-03 03:41:43.880,8.5
2018-09-03 03:46:44.051,7.53
2018-09-03 03:51:43.800,7.2
2018-09-03 03:56:43.579,7.37
2018-09-03 04:01:44.413,5.37
2018-09-03 04:06:45.256,4.8
2018-09-03 04:11:45.793,5.37
2018-09-03 04:16:46.148,6.37
2018-09-03 04:21:46.202,6.37
2018-09-03 04:26:46.153,5.7
2018-09-03 04:31:46.009,5.13
2018-09-03 04:36:46.661,6.03
2018-09-03 04:41:45.833,30.1
2018-09-03 04:46:46.189,16.03
2018-09-03 04:51:45.441,8.8
2018-09-03 04:56:46.373,9.63
2018-09-03 05:01:45.185,11.47
2018-09-03 05:06:45.181,11.47
2018-09-03 05:11:45.177,10.9
2018-09-03 05:16:45.784,14.8
2018-09-03 05:21:46.038,13.13
2018-09-03 05:26:47.024,14.0
2018-09-03 05:31:46.315,10.63
2018-09-03 05:36:46.016,46.57
2018-09-03 05:41:46.052,9.77
2018-09-03 05:46:45.263,10.33
2018-09-03 05:51:43.955,10.27
2018-09-03 05:56:44.845,7.13
2018-09-03 06:01:45.983,8.37
2018-09-03 06:06:46.078,8.13
2018-09-03 06:11:45.596,8.0
2018-09-03 06:16:45.451,7.8
2018-09-03 06:21:46.594,7.73
2018-09-03 06:26:48.151,9.8
2018-09-03 06:31:48.820,7.73
2018-09-03 06:36:48.760,8.77
2018-09-03 06:41:48.080,8.63
2018-09-03 06:46:48.081,11.0
2018-09-03 06:51:47.921,14.23
2018-09-03 06:56:47.142,16.73
2018-09-03 07:01:47.909,9.57
2018-09-03 07:06:48.767,10.4
2018-09-03 07:11:48.861,10.03
2018-09-03 07:16:49.477,10.0
2018-09-03 07:21:49.831,8.0
2018-09-03 07:26:49.901,8.33
2018-09-03 07:31:50.373,8.25
2018-09-03 07:36:49.729,8.23
2018-09-03 07:41:50.116,9.25
2018-09-03 07:46:50.347,9.27
2018-09-03 07:51:50.571,9.25
2018-09-03 07:56:50.624,10.73
2018-09-03 08:01:51.810,12.77
2018-09-03 08:06:52.149,10.88
2018-09-03 08:11:53.773,12.07
2018-09-03 08:16:54.354,12.57
2018-09-03 08:21:54.905,14.75
2018-09-03 08:26:54.370,12.9
2018-09-03 08:31:54.709,15.38
2018-09-03 08:36:55.151,14.7
2018-09-03 08:41:55.978,14.98
2018-09-03 08:46:56.104,16.0
2018-09-03 08:51:56.242,16.12
2018-09-03 08:56:55.877,15.18
2018-09-03 09:01:55.530,18.5
2018-09-03 09:06:55.506,14.23
2018-09-03 09:11:55.848,13.4
2018-09-03 09:16:55.590,15.7
2018-09-03 09:21:55.447,16.58
2018-09-03 09:26:55.226,16.0
2018-09-03 09:31:55.370,13.77
2018-09-03 09:36:56.001,14.38
2018-09-03 09:41:55.966,13.43
2018-09-03 09:46:55.917,13.88
2018-09-03 09:51:56.605,14.23
2018-09-03 09:56:56.754,16.08
2018-09-03 10:01:57.509,16.1
2018-09-03 10:06:57.728,16.5
2018-09-03 10:11:58.593,14.8
2018-09-03 10:16:58.446,14.25
2018-09-03 10:21:59.210,19.2
2018-09-03 10:26:59.347,18.0
2018-09-03 10:32:00.702,19.62
2018-09-03 10:37:01.668,18.23
2018-09-03 10:42:01.932,16.73
2018-09-03 10:47:01.784,14.93
2018-09-03 10:52:01.561,15.52
2018-09-03 10:57:00.814,14.15
2018-09-03 11:02:01.509,21.52
2018-09-03 11:07:02.308,13.0
2018-09-03 11:12:02.344,15.77
2018-09-03 11:17:01.969,47.58
2018-09-03 11:22:03.473,32.35
2018-09-03 11:27:03.169,14.38
2018-09-03 11:32:03.762,13.3
2018-09-03 11:37:03.695,19.58
2018-09-03 11:42:03.767,11.0
2018-09-03 11:47:03.851,10.25
2018-09-03 11:52:03.067,16.55
2018-09-03 11:57:03.101,10.15
2018-09-03 12:02:02.267,10.73
2018-09-03 12:07:01.824,13.57
2018-09-03 12:12:02.161,13.23
2018-09-03 12:17:03.442,13.45
2018-09-03 12:22:02.477,9.0
2018-09-03 12:27:02.317,10.23
2018-09-03 12:32:02.900,8.93
2018-09-03 12:37:02.443,10.32
2018-09-03 12:42:02.106,9.15
2018-09-03 12:47:03.137,8.8
2018-09-03 12:52:03.849,8.38
2018-09-03 12:57:04.867,9.88
2018-09-03 13:02:05.101,9.3
2018-09-03 13:07:06.152,9.9
2018-09-03 13:12:06.122,8.93
2018-09-03 13:17:07.581,8.55
2018-09-03 13:22:07.934,9.6
2018-09-03 13:27:09.679,9.65
2018-09-03 13:32:10.150,8.82
2018-09-03 13:37:12.033,8.55
